,title,link,,
186,The Moderating Role of Parental Strain on the Relationship Between Child Media Use and Regulation,https://www.liebertpub.com//doi/10.1089/cyber.2019.0480,,
187,Maternal Use of Media to Regulate Child Distress: A Double-Edged Sword? Longitudinal Links to Toddlers' Negative Emotionality,https://www.liebertpub.com//doi/10.1089/cyber.2019.0487,,
188,The Role of Screen Time and Screen Activity in the Nonverbal Reasoning of 5-Year-Olds: Cross-Sectional Findings from a Large Birth Cohort Study,https://www.liebertpub.com//doi/10.1089/cyber.2019.0420,,
189,Tablet and Smartphone or a Book: The Struggle Between Digital Media and Literacy Environment in Homes of Croatian Preschool Children and Its Effect on Letter Recognition,https://www.liebertpub.com//doi/10.1089/cyber.2019.0482,,
190,Excessive Screen Media Use in Preschoolers Is Associated with Poor Motor Skills,https://www.liebertpub.com//doi/10.1089/cyber.2019.0238,,
191,Understanding the YouTube Generation: How Preschoolers Process Television and YouTube Advertising,https://www.liebertpub.com//doi/10.1089/cyber.2019.0488,,
192,Schizophrenia Organoids: How Brain Organoids Could Lead the Way to Innovative New Schizophrenia Treatments,https://www.liebertpub.com//doi/10.1089/cyber.2020.29187.ceu,,
193,Call for Special Issue Papers: The Human Aspects of Cybersecurity,https://www.liebertpub.com//doi/10.1089/cyber.2020.29184.cfp2,,
194,Social Media Use During Social Distancing,https://www.liebertpub.com//doi/10.1089/cyber.2020.29181.bkw,,
195,How Cyberpsychology and Virtual Reality Can Help Us to Overcome the Psychological Burden of Coronavirus,https://www.liebertpub.com//doi/10.1089/cyber.2020.29183.gri,,
196,Call for Special Issue Papers: The Human Aspects of Cybersecurity,https://www.liebertpub.com//doi/10.1089/cyber.2020.29184.cfp,,
197,Male Body Image Portrayals on Instagram,https://www.liebertpub.com//doi/10.1089/cyber.2019.0368,,
198,Workplace Cyberbullying and Interpersonal Deviance: Understanding the Mediating Effect of Silence and Emotional Exhaustion,https://www.liebertpub.com//doi/10.1089/cyber.2019.0407,,
199,Persuasive Appeals Predict Credibility Judgments of Phishing Messages,https://www.liebertpub.com//doi/10.1089/cyber.2019.0592,,
200,Prolonged Mobile Phone Use Is Associated with Poor Academic Performance in Adolescents,https://www.liebertpub.com//doi/10.1089/cyber.2019.0591,,
201,Development and Differential Item Functioning of the Internet Addiction Test-Revised (IAT-R): An Item Response Theory Approach,https://www.liebertpub.com//doi/10.1089/cyber.2019.0468,,
202,Perceptions of Techniques Used to Personalize Messages Across Media in Real Time,https://www.liebertpub.com//doi/10.1089/cyber.2019.0682,,
203,The Mediating Effect of Information and Communication Technology Usages on the Nexus Between Assistive Technology and Quality of Life Among People with Communication Disability,https://www.liebertpub.com//doi/10.1089/cyber.2019.0598,,
204,Positive Mental Health Mediates the Relationship Between Facebook Addiction Disorder and Suicide-Related Outcomes: A Longitudinal Approach,https://www.liebertpub.com//doi/10.1089/cyber.2019.0563,,
205,Why Are People Loyal to Live Stream Channels? The Perspectives of Uses and Gratifications and Media Richness Theories,https://www.liebertpub.com//doi/10.1089/cyber.2019.0547,,
206,OS for Ind Robots: Manufacturing Robots Get Smarter Thanks to Artificial Intelligence,https://www.liebertpub.com//doi/10.1089/cyber.2020.29182.ceu,,
207,Internet Dating: Should You Try It?,https://www.liebertpub.com//doi/10.1089/cyber.2020.29178.bkw,,
208,Using Social Media to Our Advantage: Alleviating Anxiety During a Pandemic,https://www.liebertpub.com//doi/10.1089/cyber.2020.29180.bkw,,
209,Gender Differences in Social Support on Social Network Sites: A Meta-Analysis,https://www.liebertpub.com//doi/10.1089/cyber.2019.0516,,
210,"Texting at a Child Helpline: How Text Volume, Session Length and Duration, Response Latency, and Waiting Time Are Associated with Counseling Impact",https://www.liebertpub.com//doi/10.1089/cyber.2019.0100,,
211,A Routine Activity Approach to Understand Cybergrooming Victimization Among Adolescents from Six Countries,https://www.liebertpub.com//doi/10.1089/cyber.2019.0426,,
212,Engagement in a Novel Internet Intervention for Alcohol Reduction: A Qualitative Study of User Motivations and Experiences,https://www.liebertpub.com//doi/10.1089/cyber.2019.0289,,
213,Impact of Body Size Match to an Avatar on the Body Ownership Illusion and User's Subjective Experience,https://www.liebertpub.com//doi/10.1089/cyber.2019.0136,,
214,The Personal Autonomous Car: Personality and the Driverless Car,https://www.liebertpub.com//doi/10.1089/cyber.2019.0544,,
215,Feasibility of a Virtual Reality-Based Psychoeducational Tool (VRight) for Depressive Patients,https://www.liebertpub.com//doi/10.1089/cyber.2019.0497,,
216,A Pilot Study of an Online Psychoeducational Program on Cyberbullying That Aims to Increase Confidence and Help-Seeking Behaviors Among Adolescents,https://www.liebertpub.com//doi/10.1089/cyber.2019.0081,,
217,"Interpersonal Goals as Predictors of Facebook Use, Social Capital, and Envy",https://www.liebertpub.com//doi/10.1089/cyber.2019.0446,,
218,Predictors of Players' Decisions to Help Others in Video Games,https://www.liebertpub.com//doi/10.1089/cyber.2019.0552,,
219,RETRAINER: An Exoskeleton-Based Rehabilitation System for Stroke Patients,https://www.liebertpub.com//doi/10.1089/cyber.2020.29179.ceu,,
220,"Correction to: Why and When Consumers Indulge in Smartphones: The Mental Association Between Smartphones and Fun, by Shen L, Wang L, and Zhang X. Cyberpsychology, Behavior, and Social Networking 2019: 22(6):381??87. DOI: 10.1089/cyber.2018.0646",https://www.liebertpub.com//doi/10.1089/cyber.2018.0646.correx,,
221,How Virtual Reality Is Changing the Reality of Aging,https://www.liebertpub.com//doi/10.1089/cyber.2020.29176.bkw,,
222,Exergaming Executive Functions: An Immersive Virtual Reality-Based Cognitive Training for Adults Aged 50 and Older,https://www.liebertpub.com//doi/10.1089/cyber.2019.0269,,
223,Virtual Reality-Based Cognitive Stimulation to Improve Cognitive Functioning in Community Elderly: A Controlled Study,https://www.liebertpub.com//doi/10.1089/cyber.2019.0271,,
224,The Effects of Viewing an Uplifting 360-Degree Video on Emotional Well-Being Among Elderly Adults and College Students Under Immersive Virtual Reality and Smartphone Conditions,https://www.liebertpub.com//doi/10.1089/cyber.2019.0273,,
225,Preliminary Research: Virtual Reality in Residential Aged Care to Reduce Apathy and Improve Mood,https://www.liebertpub.com//doi/10.1089/cyber.2019.0286,,
226,Comparison of Visual Parameters Between Normal Individuals and People with Low Vision in a Virtual Environment,https://www.liebertpub.com//doi/10.1089/cyber.2019.0235,,
227,Individualized Visual Reality Training Improves Visual Acuity and Visual Field Defects in Patients with Glaucoma: A Preliminary Study Report,https://www.liebertpub.com//doi/10.1089/cyber.2020.0083,,
228,The Accessibility of Commercial Off-The-Shelf Virtual Reality for Low Vision Users: A Macular Degeneration Case Study,https://www.liebertpub.com//doi/10.1089/cyber.2019.0409,,
229,SYMBIO-TIC: Safer Human?“Robot Collaboration for Workplaces of the Future,https://www.liebertpub.com//doi/10.1089/cyber.2020.29177.ceu,,
230,Call for Special Issue Papers: The Social Impact of Deep Fakes,https://www.liebertpub.com//doi/10.1089/cyber.2019.29163.cfp5,,
231,Monitoring Kids: How Much Is Enough?,https://www.liebertpub.com//doi/10.1089/cyber.2019.29174.bkw,,
232,Cyberbullying and Children and Young People's Mental Health: A Systematic Map of Systematic Reviews,https://www.liebertpub.com//doi/10.1089/cyber.2019.0370,,
233,"A Virtual Reality Study of the Relationships Between Hoarding, Clutter, and Claustrophobia",https://www.liebertpub.com//doi/10.1089/cyber.2019.0320,,
234,"The Associations Between Instagram Use, Selfie Activities, Appearance Comparison, and Body Dissatisfaction in Adult Men",https://www.liebertpub.com//doi/10.1089/cyber.2019.0434,,
235,Assessing Instagram Use Across Cultures: A Confirmatory Factor Analysis,https://www.liebertpub.com//doi/10.1089/cyber.2019.0247,,
236,Taking a Short Break from Instagram: The Effects on Subjective Well-Being,https://www.liebertpub.com//doi/10.1089/cyber.2019.0400,,
237,The Effects of Voluntary Deposit Limit-Setting on Long-Term Online Gambling Expenditure,https://www.liebertpub.com//doi/10.1089/cyber.2019.0202,,
238,Exploring Differences Among Video Gamers With and Without Depression: Contrasting Emotion Regulation and Mindfulness,https://www.liebertpub.com//doi/10.1089/cyber.2019.0451,,
239,Problematic Facebook Use and Problematic Video Gaming Among Female and Male Gamers,https://www.liebertpub.com//doi/10.1089/cyber.2019.0252,,
240,The Potential Benefits of Personalized 360 Video Experiences on Affect: A Proof-of-Concept Study,https://www.liebertpub.com//doi/10.1089/cyber.2019.0241,,
241,DiDIY: Digital Do It Yourself,https://www.liebertpub.com//doi/10.1089/cyber.2019.29175.ceu,,
242,Our Neurodiverse Society: The Role of Advanced Technology,https://www.liebertpub.com//doi/10.1089/cyber.2019.29171.bkw,,
243,Toward a Europe-wide Patient-centric Approach to Autism Spectrum Disorder,https://www.liebertpub.com//doi/10.1089/cyber.2019.29173.eva,,
244,"Mixed Reality, Full-Body Interactive Experience to Encourage Social Initiation for Autism: Comparison with a Control Nondigital Intervention",https://www.liebertpub.com//doi/10.1089/cyber.2019.0115,,
245,Virtual Reality Air Travel Training with Children on the Autism Spectrum: A Preliminary Report,https://www.liebertpub.com//doi/10.1089/cyber.2019.0093,,
246,Use of Augmented Reality with a Motion-Controlled Game Utilizing Alphabet Letters and Numbers to Improve Performance and Reaction Time Skills for People with Autism Spectrum Disorder,https://www.liebertpub.com//doi/10.1089/cyber.2019.0103,,
247,"Using Virtual Reality Head-Mounted Displays in Schools with Autistic Children: Views, Experiences, and Future Directions",https://www.liebertpub.com//doi/10.1089/cyber.2019.0206,,
248,An Exploratory Analysis of Increasing Self-Efficacy of Adults with Autism Spectrum Disorder Through the Use of Multimedia Training Stimuli,https://www.liebertpub.com//doi/10.1089/cyber.2019.0111,,
249,An Auti-Sim Intervention: The Role of Perspective Taking in Combating Public Stigma with Virtual Simulations,https://www.liebertpub.com//doi/10.1089/cyber.2019.0678,,
250,Risk Factors Leading to Preference for Extreme Facial Retouching,https://www.liebertpub.com//doi/10.1089/cyber.2019.0545,,
251,Assessment and Treatment of Autism Spectrum Disorders with Virtual Reality: A Comprehensive Research Chart,https://www.liebertpub.com//doi/10.1089/cyber.2019.0679,,
252,socSMCs: Socializing Sensorimotor Contingencies,https://www.liebertpub.com//doi/10.1089/cyber.2019.29172.ceu,,
253,Call for Special Issue Papers: The Social Impact of Deep Fakes,https://www.liebertpub.com//doi/10.1089/cyber.2019.29163.cfp4,,
254,Call for Special Issue Papers: The Social Impact of Deep Fakes,https://www.liebertpub.com//doi/10.1089/cyber.2019.29163.cfp3,,
255,Call for Special Issue Papers: Effects of Violent Video Games,https://www.liebertpub.com//doi/10.1089/cyber.2019.29164.cfp3,,
256,Is AI for Psychologists?,https://www.liebertpub.com//doi/10.1089/cyber.2019.29169.bkw,,
257,#StateOfMind: Family Meal Frequency Moderates the Association Between Time on Social Networking Sites and Well-Being Among U.K. Young Adults,https://www.liebertpub.com//doi/10.1089/cyber.2019.0338,,
258,Distinguishing the Relative Impact of Post-Traumatic Stress Disorder and Traumatic Brain Injury on iPad-Measured Cognitive Function,https://www.liebertpub.com//doi/10.1089/cyber.2019.0296,,
259,Validation of the Online Security Behaviors and Beliefs Questionnaire with College Students in the United States,https://www.liebertpub.com//doi/10.1089/cyber.2019.0248,,
260,The Digital Addiction Scale for Children: Development and Validation,https://www.liebertpub.com//doi/10.1089/cyber.2019.0132,,
261,Parents' Phubbing and Problematic Mobile Phone Use: The Roles of the Parent?“Child Relationship and Children's Self-Esteem,https://www.liebertpub.com//doi/10.1089/cyber.2019.0179,,
262,"Inspired by Friends: Adolescents' Network Homophily Moderates the Relationship Between Social Comparison, Envy, and Inspiration on Instagram",https://www.liebertpub.com//doi/10.1089/cyber.2019.0412,,
263,The Effects of Training to Reduce Automatic Action Tendencies Toward Alcohol Using the Virtual Alcohol Approach-Avoidance Task in Heavy Social Drinkers,https://www.liebertpub.com//doi/10.1089/cyber.2019.0121,,
264,Fear of Missing Out and Relational Aggression on Facebook,https://www.liebertpub.com//doi/10.1089/cyber.2019.0071,,
265,The Relationship Between Self-Concept and Online Self-Presentation in Adults,https://www.liebertpub.com//doi/10.1089/cyber.2019.0328,,
266,SOCRATES: SOcial Cognitive Robotics in The European Society,https://www.liebertpub.com//doi/10.1089/cyber.2019.29170.ceu,,
267,Call for Special Issue Papers: The Social Impact of Deep Fakes,https://www.liebertpub.com//doi/10.1089/cyber.2019.29163.cfp2,,
268,Call for Special Issue Papers: Effects of Violent Video Games,https://www.liebertpub.com//doi/10.1089/cyber.2019.29164.cfp2,,
269,Animated News Anchors: Where to Next?,https://www.liebertpub.com//doi/10.1089/cyber.2019.29167.bkw,,
270,"Effects of Opinion Climate, Efficacy Messages, and Publicness of Social Media on Intentions to Retransmit Anti-Binge Drinking Messages on Facebook",https://www.liebertpub.com//doi/10.1089/cyber.2019.0119,,
271,Adolescents' Beliefs About Peers' Engagement in an Online Self-Harm Challenge: Exploring the Role of Individual Characteristics Through a Latent Class Analysis,https://www.liebertpub.com//doi/10.1089/cyber.2019.0002,,
272,Are Aspects of Twitter Use Associated with Reduced Depressive Symptoms? The Moderating Role of In-Person Social Support,https://www.liebertpub.com//doi/10.1089/cyber.2019.0035,,
273,Uncanny Valley Effects on Friendship Decisions in Virtual Social Networking Service,https://www.liebertpub.com//doi/10.1089/cyber.2019.0122,,
274,Longitudinal Effects of Excessive Smartphone Use on Stress and Loneliness: The Moderating Role of Self-Disclosure,https://www.liebertpub.com//doi/10.1089/cyber.2019.0255,,
275,Psychometric Properties and Demographic Correlates of the Smartphone Addiction Scale-Short Version Among Chinese Children and Adolescents in Hong Kong,https://www.liebertpub.com//doi/10.1089/cyber.2019.0325,,
276,The Psychological Effects of Exergames for Children and Adolescents with Obesity: A Systematic Review and Meta-Analysis,https://www.liebertpub.com//doi/10.1089/cyber.2019.0341,,
277,"How Common Is Cyberbullying Among Adults? Exploring Gender, Ethnic, and Age Differences in the Prevalence of Cyberbullying",https://www.liebertpub.com//doi/10.1089/cyber.2019.0146,,
